Test-id,Gene,FPKM-SS-C,FPKM-SS-S,FPKM-ST-C,FPKM-ST-S
XLOC_014886,Ca_13372,0.0,0.250975,0.0,0.758906
XLOC_013244,Ca_13373,73.5702,80.456,96.8826,88.7313
XLOC_013243,Ca_13374,0.0,0.0725952,0.191497,0.137552
XLOC_014885,Ca_13375,8.6037,6.22612,4.22107,4.43336
XLOC_014884,Ca_13376,1.69479,1.30262,0.664964,0.5077
XLOC_014883,Ca_13377,0.0,0.0,0.0,0.0
XLOC_013242,Ca_13378,0.0628085,0.111045,0.0306356,0.0
XLOC_014882,Ca_13379,0.0977804,0.0,0.134233,0.124643
XLOC_014881,Ca_13380,188.182,153.553,139.749,103.961
XLOC_013240,Ca_13381,12.2129,12.6279,11.2116,11.456
XLOC_014880,Ca_13382,1.65872,1.60371,2.38089,3.11348
XLOC_013241,Ca_13383,0.0,0.0,0.0,0.0
XLOC_013239,Ca_13384,0.355589,0.473507,0.698582,0.240288
XLOC_013238,Ca_13385,17.5896,16.6314,18.3082,17.3995
XLOC_014879,Ca_13386,14.3226,15.5019,15.9047,16.6672
XLOC_014878,Ca_13387,34.176,30.0996,34.2787,25.8995
XLOC_013237,Ca_13388,3.34933,2.02357,3.04828,3.85768
XLOC_014877,Ca_13389,26.1164,25.909,25.3221,26.4061
XLOC_014876,Ca_13390,83.2084,73.4455,82.0117,79.4088
XLOC_014875,Ca_13391,0.100322,0.465804,0.201424,0.405663
XLOC_013236,Ca_13392,0.0,0.0,0.0,0.0
XLOC_014874,Ca_13393,0.417113,0.388404,0.497284,0.286372
XLOC_014873,Ca_13394,2.90641,2.94206,3.18322,4.18334
XLOC_014872,Ca_13395,48.9211,47.7833,53.1773,79.025
XLOC_014871,Ca_13396,6.53894,4.86804,8.43996,6.92428
XLOC_013235,Ca_13397,2.94013,2.6423,3.57376,3.0635
XLOC_014870,Ca_13398,33.6622,33.8903,29.5853,32.6152
XLOC_014869,Ca_13399,36.5212,37.0062,31.8885,37.6318
XLOC_013234,Ca_13400,6.79022,5.98088,7.23355,9.39051
XLOC_014868,Ca_13401,11.4521,15.5576,6.03265,6.43163
XLOC_013233,Ca_13402,10.8842,14.8889,8.8747,12.1318
XLOC_013232,Ca_13403,9.54197,14.5102,9.67526,11.8685
XLOC_013231,Ca_13404,80.7806,70.5768,76.3969,80.0017
XLOC_013230,Ca_13405,305.427,294.59,318.488,314.232
XLOC_013229,Ca_13406,7.65827,7.26765,6.66819,6.33771
XLOC_013228,Ca_13407,8.01747,9.61598,11.0361,10.0173
XLOC_014866,Ca_13408,10.7097,8.86319,7.08227,5.80624
XLOC_013227,Ca_13409,12.5194,12.5289,13.9856,13.67
XLOC_014865,Ca_13410,3.50448,1.56609,2.88575,4.34319
XLOC_014864,Ca_13411,7.24475,5.32568,9.63577,10.2867
XLOC_013226,Ca_13412,10.5505,11.5037,12.2103,12.9808
XLOC_013225,Ca_13413,61.1617,57.4171,63.0632,70.4314
XLOC_013224,Ca_13414,0.385999,0.260955,0.339401,0.170032
XLOC_014863,Ca_13415,41.2172,38.9586,39.875,37.7192
XLOC_013223,Ca_13416,20.6266,25.2169,54.4946,19.4482
XLOC_013222,Ca_13417,4.11098,3.04326,3.44149,2.62951
XLOC_013221,Ca_13418,12.7116,15.9191,14.2184,18.4439
XLOC_013220,Ca_13419,12.8857,12.9976,15.8789,14.5784
XLOC_014862,Ca_13420,0.0,0.0,0.0,0.02563
XLOC_013219,Ca_13421,10.7301,9.19634,9.67806,9.52224
XLOC_014861,Ca_13422,0.0,0.0,0.0,0.0
XLOC_014860,Ca_13423,24.2608,20.7929,25.3477,22.2292
XLOC_014859,Ca_13424,94.2619,74.3995,80.2333,91.0581
XLOC_014858,Ca_13425,11.7305,11.5324,11.4915,13.0433
XLOC_013217,Ca_13426,9.22538,10.5066,9.47381,7.72594
XLOC_014857,Ca_13427,0.169094,0.291099,0.535925,0.288714
XLOC_014856,Ca_13428,0.325737,0.453635,0.62803,0.348489
XLOC_013216,Ca_13429,36.906,33.7715,37.0327,38.7459
XLOC_014855,Ca_13430,52.1071,63.274,46.3957,54.5526
XLOC_013215,Ca_13431,0.568334,0.594035,1.50249,0.586429
XLOC_013214,Ca_13432,2.6253,2.64833,2.9809,3.21333
XLOC_013206,Ca_13433,98.9833,99.5454,142.993,122.005
XLOC_019649,Ca_13434,0.0,0.0,0.0,0.0
XLOC_019648,Ca_13435,0.324278,0.0,0.442098,0.871787
XLOC_019647,Ca_13436,0.0,0.0,0.0,0.0
XLOC_019646,Ca_13437,52.7947,49.224,50.3164,51.7525
XLOC_017707,Ca_13438,21.8747,21.1369,17.9389,17.0903
XLOC_017706,Ca_13439,191.078,178.056,207.617,171.905
XLOC_019645,Ca_13440,151.51,103.654,101.616,81.184
XLOC_019644,Ca_13441,17.4117,12.9827,13.0805,11.0325
XLOC_017705,Ca_13442,233.128,210.781,160.788,153.818
XLOC_017704,Ca_13443,4.09463,10.9782,3.02915,7.23734
XLOC_017703,Ca_13444,10.9749,10.6615,7.99825,7.95299
XLOC_019643,Ca_13445,233.962,250.48,221.795,255.079
XLOC_017702,Ca_13446,1.75052,1.81491,2.4934,2.73321
XLOC_017701,Ca_13447,0.0,0.0,0.0,0.0
XLOC_017700,Ca_13448,1.23198,2.03169,4.32481,6.51083
XLOC_017699,Ca_13449,58.2958,57.6368,56.3171,82.7891
XLOC_019642,Ca_13450,0.257132,0.0,0.180253,0.46168
XLOC_019641,Ca_13451,0.10052,0.0,0.0,0.110567
XLOC_019640,Ca_13452,7.88834,7.14636,8.89355,7.25263
XLOC_017698,Ca_13453,12.0732,11.7265,14.9762,14.2893
XLOC_019639,Ca_13454,45.4053,44.5357,36.6775,38.9404
XLOC_017697,Ca_13455,118.187,112.667,92.2502,107.652
XLOC_017696,Ca_13456,5.03427,4.09511,10.8152,5.46457
XLOC_019638,Ca_13457,0.0,0.0,0.0,0.0
XLOC_017695,Ca_13458,19.2012,22.8647,21.1318,23.245
XLOC_019637,Ca_13459,56.2109,64.4474,60.7928,63.2029
XLOC_019636,Ca_13460,0.0423608,0.0,0.0,0.0
XLOC_019635,Ca_13461,0.973729,1.63285,0.843103,1.19773
XLOC_019634,Ca_13462,29.1772,32.5178,22.8632,28.2196
XLOC_019633,Ca_13463,13.419,14.261,12.1964,13.3966
