Gene_identifier,Root-Control,Root-DS,Shoot-Control,Shoot-DS
Ca_03391,0.0,0.331673,0.131717,0.276313
Ca_03392,1.23246,0.507429,14.6272,3.89885
Ca_03392,1.16373,3.17536,6.55586,2.5209
Ca_03393,1.63631,2.25196,2.65446,1.56572
Ca_03394,0.137901,0.205116,0.214105,0.0671638
Ca_03395,0.0,0.0,0.0643705,0.0224268
Ca_03396,0.0,0.0,0.0,0.0334578
Ca_03397,0.871115,0.653605,5.72985,4.63669
Ca_03398,4.13674,4.77596,1.85696,2.19205
Ca_03399,7.34764,9.05496,11.5588,9.53774
Ca_03400,32.5907,32.5431,22.523,129.62
Ca_03401,25.2588,24.6066,18.2294,25.6247
Ca_03402,32.9889,27.8462,24.065,33.2754
Ca_03403,0.734911,0.720846,0.303435,0.410315
Ca_03404,90.8988,132.365,38.4426,36.1764
Ca_03405,8.45186,3.51028,3.99563,3.76589
Ca_03406,18.6614,9.12532,6.61158,4.25629
Ca_03407,1.17981,2.79481,0.223647,0.233771
Ca_03408,7.11056,7.56487,3.36179,0.626331
Ca_03409,15.4366,14.9744,24.9087,15.4067
Ca_03410,23.913,27.6254,33.4381,31.2227
Ca_03411,0.41159,0.344227,71.7924,62.4895
Ca_03412,15.6102,7.04869,58.6891,44.0246
Ca_03413,11.3921,18.4667,4.83191,6.60864
Ca_03414,28.8384,20.139,26.4569,6.91717
Ca_03415,76.7752,3.73071,1.67147,2.545
Ca_03416,0.273165,0.172547,0.117099,0.172502
Ca_03417,17.5995,10.1247,13.8782,16.8749
Ca_03418,0.0377595,0.157961,0.0586585,0.122403
Ca_03419,1.38891,2.29713,2.76714,1.5649
Ca_03420,14.2287,14.0676,18.7374,6.18638
Ca_03421,0.963499,0.941242,2.3297,0.859708
Ca_03422,5.59387,9.41629,0.427036,0.223823
Ca_03423,82.0938,136.209,34.5665,13.3252
Ca_03424,0.524803,0.484026,0.129565,10.0599
Ca_03425,15.3107,16.6732,13.245,9.60783
Ca_03426,27.9915,75.5192,9.62262,14.0817
Ca_03427,61.6034,50.3825,19.2523,13.35
Ca_03428,10.1417,12.1301,8.05856,8.71849
Ca_03429,2.41054,13.92,0.582208,0.98416
Ca_03430,2.89676,3.36375,0.110955,0.325802
Ca_03431,4.40491,5.01561,14.1126,10.9186
Ca_03432,2.18187,2.40049,8.03682,8.03215
Ca_03433,11.0345,13.2683,13.1975,7.05089
Ca_03434,1.9398,2.58885,5.90293,6.13882
Ca_03435,16.9506,12.109,4.56213,8.57782
Ca_03436,0.0248971,0.0,0.0,0.0
Ca_03437,2.10721,2.58845,3.3313,3.26334
Ca_03438,4.47705,2.33602,4.12293,9.65456
Ca_03439,3.42295,3.89494,9.31605,1.69046
Ca_03440,17.3949,36.9597,29.8932,18.9482
Ca_03441,37.6155,53.8296,12.4188,16.1886
Ca_03442,0.0,0.0,0.0,0.0
Ca_03443,0.0,0.0445643,0.0,0.0
Ca_03444,22.6622,33.3946,85.9386,19.9343
Ca_03445,68.5578,170.726,35.304,33.3121
Ca_03446,26.7357,24.8736,29.0436,27.334
Ca_03447,20.4305,25.185,20.5052,19.15
Ca_03448,2.70308,9.75336,1.02145,6.38104
Ca_03449,6.33813,12.4165,7.14523,5.97569
Ca_03450,28.1604,23.9482,29.7748,40.2477
Ca_03451,29.0085,90.7142,5.22484,14.1654
Ca_03452,36.8934,43.8183,27.2552,31.9494
Ca_03453,15.3774,21.7922,8.67457,10.8543
Ca_03454,12.9016,10.5189,5.35415,4.77744
Ca_03455,37.4899,20.434,3.87345,10.6645
Ca_03456,6.9178,18.931,5.80504,3.40496
Ca_03457,6.28987,10.0019,14.9659,9.16571
Ca_03458,19.2635,17.3194,52.7608,35.0604
Ca_03459,18.1104,25.5914,0.0,0.0222361
Ca_03460,4.56832,10.8224,4.27596,4.00808
Ca_03461,0.867254,10.502,0.0,0.0
Ca_03462,11.1474,7.98406,10.5433,13.2629
Ca_03463,4.93309,5.74214,12.4323,9.39354
Ca_03464,19.2931,17.2595,15.5161,11.3867
Ca_03465,0.975233,0.919009,2.10536,2.49027
Ca_03466,4.48515,7.98471,2.80767,5.39031
Ca_03467,8.70263,24.0956,37.4526,20.3847
Ca_03468,178.284,173.814,0.0,0.0
Ca_03469,0.358701,1.05097,1.97302,1.55437
Ca_03470,9.02094,15.6088,1.75816,0.86367
Ca_03471,4.53655,3.87466,6.30531,9.72425
Ca_03472,31.1628,24.5551,42.7742,45.846
Ca_03473,158.106,53.5163,741.913,940.003
Ca_03474,7.29794,5.87344,9.27526,21.1958
Ca_03475,4.03269,2.22648,40.3983,50.0614
Ca_03476,12.7765,12.8927,11.2676,6.91513
Ca_03477,2.59056,0.470985,0.0,0.0905727
Ca_03478,737.648,285.592,4.61507,13.2279
Ca_03479,51.2013,43.1778,39.233,72.5899
Ca_03480,2.60811,1.6406,3.8837,5.10145
Ca_03481,2.29848,2.30869,8.36336,9.57385
Ca_03482,23.4837,15.3076,9.45937,9.69989
Ca_03483,0.0,0.204353,0.0,0.0
Ca_03484,32.877,17.7008,3.03287,11.472
Ca_03485,1.13132,8.33861,0.66005,0.60545
Ca_03486,0.492672,0.819383,0.0,0.0
Ca_03487,1.52771,3.0637,9.03101,3.60925
Ca_03488,24.7707,25.7955,26.0201,22.6818
Ca_03489,24.7707,25.7955,26.0201,22.6818
Ca_03490,16.8612,412.529,0.0915659,0.0
Ca_03491,0.0278457,0.1164,22.7773,5.07949
Ca_03492,13.539,16.1701,15.5539,7.49096
Ca_03493,0.3641,0.281457,0.438792,0.8709
Ca_03494,3.62336,1.62343,83.8087,69.1325
Ca_03495,10.6,11.4368,9.13922,14.2682
Ca_03496,104.16,65.8894,61.6484,42.9635
Ca_03497,10.2502,4.37702,7.38198,5.32641
Ca_03498,0.0,0.0,0.0,0.0335226
Ca_03499,0.0,0.185994,0.100197,0.26186
Ca_03500,11.1945,9.85728,16.1288,10.6317
Ca_03501,13.3386,10.4748,10.627,8.03552
Ca_03502,13.3386,10.4748,10.627,8.03552
Ca_03503,10.1078,8.35415,101.291,68.7967
Ca_03504,0.220735,0.301312,0.444158,7.2852
Ca_03505,37.6158,37.7534,27.0959,39.9303
Ca_03506,0.113947,0.0,0.0,0.0
Ca_03507,5.74229,3.79751,0.646886,11.7959
Ca_03508,3.1125,1.78987,3.54409,4.30361
Ca_03509,7.07361,2.01248,1.96858,2.14302
Ca_03510,4.39937,0.400101,8.35032,6.53141
Ca_03511,35.7702,29.7703,8.53092,9.40508
Ca_03512,0.0,0.038148,0.38424,0.0732879
Ca_03513,13.555,9.98593,139.05,108.329
Ca_03514,3.68629,2.99131,2.82863,5.13093
Ca_03515,37.6447,10.9752,40.716,50.6567
Ca_03516,35.7709,37.7436,29.5146,49.6653
Ca_03517,3.10421,5.35485,2.12448,1.04056
Ca_03518,5.15018,10.3824,1.08913,0.227605
Ca_03519,12.3667,11.3796,17.676,4.67049
Ca_03520,0.0,0.0,0.250678,0.614109
Ca_03521,0.916377,0.410205,8.41031,5.44502
Ca_03522,7.91709,8.51509,4.50646,7.84339
Ca_03523,4.0024,8.6078,0.0748061,0.847848
Ca_03524,0.0,1.05518,0.0,0.0
Ca_03525,0.0,0.0,0.0707599,0.0
Ca_03526,8.33062,6.23402,9.87709,9.26414
Ca_03527,2.43432,1.66525,2.34496,2.03974
Ca_03528,8.22167,13.302,12.9211,15.8931
Ca_03529,6.62197,32.5722,17.7828,6.12353
Ca_03530,0.127569,0.0,0.246197,0.357564
Ca_03531,51.9466,173.519,14.1324,15.554
Ca_03532,51.9466,173.519,14.1324,15.554
Ca_03533,142.629,53.7295,25.449,45.9571
Ca_03534,7.8014,12.6285,2.16895,1.46904
Ca_03535,25.5819,56.0129,10.3067,25.8679
Ca_03536,10.3437,4.96496,15.3639,14.3456
Ca_03537,13.0008,6.54588,12.3211,5.94118
Ca_03538,13.009,3.64416,0.123374,0.0769029
Ca_03539,45.5336,0.0,0.0,0.0
Ca_03540,1.71289,0.521105,10.375,14.1497
Ca_03541,45.4971,53.5725,34.6598,42.3355
Ca_03542,31.0182,38.8999,39.949,41.2746
Ca_03543,29.8295,69.3107,1.17949,0.919027
Ca_03544,16.2235,19.2829,16.0409,14.4923
Ca_03545,3.71393,3.97071,3.60241,1.32713
Ca_03546,2.05352,1.08507,0.8626,1.73114
Ca_03547,0.0,0.0,0.0,0.0
Ca_03548,0.0,0.0,0.0,0.0
Ca_03549,0.0,0.0,0.0,0.0
Ca_03550,3.04559,3.07093,5.70783,3.8147
Ca_03551,34.9406,48.23,20.4283,27.8119
Ca_03552,3.7458,4.48755,4.82789,1.61602
Ca_03553,3.03114,2.4811,5.99117,1.66251
Ca_03554,149.017,144.283,61.4874,104.817
Ca_03555,363.177,336.22,184.385,362.088
Ca_03556,62.1987,82.4496,88.2808,58.1014
Ca_03557,31.0676,35.9805,38.8722,39.1118
Ca_03558,21.5033,21.2514,22.6142,23.1667
Ca_03559,66.1368,72.6535,80.3026,65.1156
Ca_03560,0.0178848,0.0453499,0.0288444,0.0911891
Ca_03561,56.5503,33.7667,44.1878,38.1653
Ca_03562,0.0496475,0.124172,0.0384799,0.040262
Ca_03563,89.2824,85.0389,44.7169,115.154
Ca_03564,0.0,0.0798175,0.0,0.0
Ca_03565,5.72396,16.835,4.55229,5.86472
Ca_03566,14.5939,17.8633,16.459,26.3685
Ca_03567,10.7266,18.8743,9.28,9.17812
Ca_03568,176.416,218.385,33.3555,178.617
Ca_03569,20.1874,25.3224,24.6744,24.1603
Ca_03570,26.4835,11.8895,1928.08,1920.87
Ca_03571,28.183,21.5402,29.6506,18.8183
Ca_03572,3.4347,2.21218,2.44657,3.87218
Ca_03573,18.034,20.5205,19.7434,16.1927
Ca_03574,1.04858,1.36048,1.9788,1.65376
Ca_03575,4.20947,2.0843,84.5704,37.874
Ca_03576,193.839,321.258,113.819,104.513
Ca_03577,5.40396,5.95783,0.0241673,0.0251957
Ca_03578,0.215879,0.574107,3.0393,2.44637
Ca_03578,0.129069,0.169511,0.875051,0.806741
Ca_03579,13.8147,13.6861,11.7518,27.2934
Ca_03580,24.1645,25.5959,21.5285,22.5494
Ca_03581,0.391375,0.227529,0.718486,0.444473
Ca_03582,2.3916,2.71916,8.1382,3.5222
Ca_03583,26.5284,35.0146,22.0749,31.616
Ca_03584,433.938,580.26,618.437,354.391
Ca_03585,22.4816,23.7118,15.2749,20.0066
Ca_03586,22.4816,23.7118,15.2749,20.0066
Ca_03587,22.4816,23.7118,15.2749,20.0066
Ca_03588,11.374,15.2861,65.284,62.3588
Ca_03589,0.0917339,0.0760413,0.0713921,0.0743567
Ca_03590,4.92005,5.0404,13.7863,62.158
Ca_03591,0.363322,0.321837,1.34514,0.618803
Ca_03592,0.138728,0.234034,0.751767,1.45358
Ca_03593,11.4012,11.4049,15.5899,16.2244
Ca_03594,4.50358,3.34658,7.49878,3.09996
Ca_03595,21.0045,11.6844,17.0651,23.2794
Ca_03596,101.878,137.32,53.0517,31.2873
Ca_03597,0.0,1.20343,0.0,0.0
Ca_03598,97.3595,67.219,61.3805,22.3464
Ca_03599,1.94351,1.9105,4.91232,3.63469
Ca_03600,99.6091,111.832,81.4632,84.4395
Ca_03601,4.52691,3.84768,8.74957,7.6569
Ca_03602,14.4562,4.968,0.993738,5.70203
Ca_03603,14.4562,4.968,0.993738,5.70203
Ca_03604,61.9179,23.5076,5.22565,66.1684
Ca_03605,13.9284,14.4299,22.2835,21.2402
Ca_03606,0.129784,0.10903,0.101054,0.57459
Ca_03607,62.2534,39.8735,29.5164,37.0101
Ca_03608,5.16046,3.85057,30.7591,14.0628
Ca_03609,47.2206,75.2885,46.4147,26.7971
Ca_03610,20.7681,27.2389,21.9368,37.9306
Ca_03611,70.0806,77.3655,191.367,167.79
Ca_03612,26.0608,21.3212,3.86369,1.52026
Ca_03613,1.95129,1.4105,2.09571,0.974871
Ca_03614,20.2576,31.2025,38.0249,29.2022
Ca_03615,47.264,48.3583,17.5703,32.5995
Ca_03616,0.106179,0.217683,0.159365,0.291376
Ca_03617,27.634,28.1509,112.982,162.819
Ca_03618,23.5814,24.7274,41.4212,53.6978
Ca_03619,23.5814,24.7274,41.4212,53.6978
Ca_03620,116.26,128.304,35.4771,49.2886
Ca_03621,0.60574,4.69505,1.82801,0.526051
Ca_03622,169.838,105.051,39.2672,11.3023
Ca_03623,9.99443,10.161,5.62894,6.64284
Ca_03624,0.0,0.044771,0.0,0.304943
Ca_03625,36.1697,30.7297,27.4521,36.9317
Ca_03626,1880.88,1098.05,185.655,122.173
Ca_03627,2.5384,7.1227,0.0,0.0
Ca_03628,5.65947,4.72185,3.60316,3.56126
Ca_03629,22.2307,21.6851,24.5105,20.1255
Ca_03630,19.9547,14.114,7.83256,12.6497
Ca_03631,19.9547,14.114,7.83256,12.6497
Ca_03632,19.8154,27.151,24.4158,22.2109
Ca_03633,41.1914,20.8169,14.284,19.9214
Ca_03634,16.5303,4.24645,21.6285,22.0978
Ca_03635,11.8634,11.9623,6.43073,10.1766
Ca_03636,18.9527,15.9774,14.9007,17.1246
Ca_03637,18.9527,15.9774,14.9007,17.1246
Ca_03638,6.089,9.74962,11.3456,8.17627
Ca_03639,31.47,36.0673,42.8791,32.4185
Ca_03640,0.296609,0.665155,1.52058,0.718105
Ca_03641,10.4547,0.454857,164.584,195.019
Ca_03642,13.7179,18.3454,3.62052,2.03136
Ca_03643,0.547821,1.33909,0.213579,0.160429
Ca_03644,622.085,456.939,113.51,151.732
Ca_03645,11.1812,13.5372,16.9822,28.0411
Ca_03646,16.1688,13.2721,7.0616,11.1989
Ca_03647,0.519551,0.821703,1.55378,0.632545
Ca_03648,1.71633,1.89004,20.5296,12.8775
Ca_03649,8.9522,7.46379,14.6193,18.8957
Ca_03650,43.3883,35.5743,61.4367,46.6813
Ca_03651,18.2287,16.5299,13.7324,20.1804
Ca_03652,202.622,159.745,67.3123,42.7811
Ca_03653,0.722306,6.56871,0.0912621,0.095959
Ca_03654,0.186823,7.48624,0.0839954,0.643785
Ca_03655,18.2786,21.6081,31.7036,7.76007
Ca_03656,10.0656,12.8471,21.0322,22.2754
Ca_03657,10.0656,12.8471,21.0322,22.2754
Ca_03658,124.875,108.42,55.0815,59.6555
Ca_03659,0.899201,4.99329,1.05368,4.9513
Ca_03660,6.20243,4.67394,5.13401,37.4501
Ca_03661,0.268278,0.578996,0.532016,1.33218
Ca_03662,6.46998,12.3846,2.37939,2.40614
Ca_03663,25.113,22.3046,11.8522,19.7295
Ca_03664,0.0315633,0.444147,0.0,0.23197
Ca_03665,22.7725,23.9236,19.2342,29.8434
Ca_03666,13.7092,8.79286,19.1547,25.2336
Ca_03667,0.0173908,0.218396,0.318665,0.495272
Ca_03668,4.29431,7.44738,12.114,4.48192
Ca_03669,1.60857,2.46685,6.47583,6.69662
Ca_03670,1.33089,2.54356,8.94217,6.47132
Ca_03671,214.981,263.457,170.767,156.359
Ca_03672,2.83807,2.55527,1.98552,1.69525
Ca_03673,4.19374,3.73437,2.88234,5.85502
Ca_03674,12.8998,10.3817,21.8077,18.2557
Ca_03675,4.13464,2.25338,60.611,49.163
Ca_03676,14.9285,22.7831,10.0425,11.6557
Ca_03677,14.9285,22.7831,10.0425,11.6557
Ca_03678,0.672731,1.23633,5.00314,3.38748
Ca_03679,7.58955,11.5684,14.5196,17.7665
Ca_03680,41.0952,60.625,40.0961,41.0773
Ca_03681,1241.95,177.35,953.816,192.954
Ca_03681,405.095,56.9638,265.614,54.0617
Ca_03682,0.0,0.0962222,0.0,0.0
Ca_03683,6.09301,15.8076,10.7121,6.77886
Ca_03684,2.43529,2.46457,5.02158,2.30602
Ca_03685,103.462,103.28,72.3877,84.0973
Ca_03686,183.927,179.743,183.274,166.531
Ca_03687,5.85567,3.31188,10.4365,8.44542
Ca_03688,34.5158,72.6666,1.67755,2.7378
Ca_03689,0.262772,0.886642,0.0,0.0
Ca_03690,6.34561,7.18336,28.2639,28.7423
Ca_03691,7.00167,8.6162,17.7865,14.6696
Ca_03692,23.6662,22.7401,14.0117,32.3811
Ca_03693,0.0,0.0,0.0,0.0
Ca_03694,0.0,0.0,0.0,0.0
Ca_03695,0.0,0.0,0.0,0.0
Ca_03696,0.0,0.0,0.0,0.0
Ca_03697,0.0,0.0,0.0,0.0
Ca_03698,0.0,0.0,0.0,0.0
Ca_03699,0.0,0.0,0.0,0.0
Ca_03700,0.0,0.0,0.0,0.0
Ca_03701,28.7526,74.1708,6.02544,3.01092
Ca_03702,9.98714,7.95275,17.4816,12.7455
Ca_03703,252.877,321.6,407.053,259.923
Ca_03704,50.6607,31.1062,16.8633,10.8086
Ca_03705,9.98697,11.7293,20.7875,13.7572
Ca_03706,9.98697,11.7293,20.7875,13.7572
Ca_03707,1.35312,0.500881,1.95783,3.08033
Ca_03708,0.141382,0.0786196,13.6472,9.90128
Ca_03709,0.0,0.0,0.30203,0.205121
Ca_03710,10.7284,7.00589,5.03966,5.22343
Ca_03711,22.6862,28.9734,5.00632,6.34601
Ca_03712,26.5803,29.5733,30.4682,26.8328
Ca_03713,30.7531,17.9609,6.73451,6.093
Ca_03714,12.347,10.0208,10.3392,10.8805
Ca_03715,11.7971,14.9184,18.9611,10.9516
Ca_03716,34.7307,40.9212,33.6928,27.4517
Ca_03717,20.91,25.2161,12.5792,22.376
Ca_03718,166.059,441.555,121.043,254.804
Ca_03719,166.059,441.555,121.043,254.804
Ca_03720,21.2605,38.1466,12.3145,15.8512
Ca_03721,21.2605,38.1466,12.3145,15.8512
Ca_03722,21.6878,35.5928,21.0307,14.4971
Ca_03723,7.80693,5.18874,24.5466,157.969
Ca_03724,1.93587,2.10922,1.47473,2.23648
Ca_03725,1.31525,0.389441,18.4975,117.779
Ca_03726,7.77174,7.59213,19.1767,17.1389
Ca_03727,1.45334,2.35932,1.61259,3.87681
Ca_03727,1.45896,1.30926,6.83256,47.193
Ca_03728,5.08264,7.20567,2.37069,1.42123
Ca_03729,0.528228,0.534571,0.563381,0.410776
Ca_03730,0.0402149,0.150086,5.50583,3.51398
Ca_03731,12.0672,10.1765,8.43539,6.04991
Ca_03732,7.96588,6.92417,42.0632,62.7723
Ca_03733,93.6574,102.381,53.0449,78.835
Ca_03734,29.639,45.0953,131.456,181.314
Ca_03735,5.80918,8.90388,3.05136,1.50356
Ca_03736,26.2831,30.4442,28.6557,26.1145
Ca_03737,13.1019,11.3691,47.2412,56.8477
Ca_03738,13.1019,11.3691,47.2412,56.8477
Ca_03739,11.0546,10.1696,6.90722,8.53942
Ca_03740,42.2526,40.9666,34.0509,54.5188
Ca_03741,42.8573,30.2546,9.44759,14.9448
Ca_03742,116.16,108.193,49.7732,58.3173
Ca_03743,5.04776,6.62013,8.03884,5.32317
Ca_03744,8.27805,22.5814,11.4529,7.77277
Ca_03745,5.29379,3.31561,52.2588,18.0433
Ca_03746,0.18706,0.0953355,0.205977,0.0611642
Ca_03747,119.265,105.511,81.5275,79.325
Ca_03748,181.502,139.336,145.84,53.9783
Ca_03749,102.15,96.4249,118.881,45.1506
Ca_03750,7.65555,12.9754,8.08939,18.771
Ca_03751,7.7994,6.62757,6.49599,6.88097
Ca_03752,9.98874,13.1567,5.50766,11.2438
Ca_03753,17.373,13.5516,0.410268,0.20257
Ca_03754,38.1564,24.8653,205.879,171.323
Ca_03755,12.2512,13.3942,7.04154,4.7488
Ca_03756,21.4157,19.044,23.4402,21.9831
Ca_03757,0.997437,1.79436,1.43305,0.401909
Ca_03758,41.1184,35.9589,39.9985,35.506
Ca_03759,94.2968,112.649,128.45,26.9712
Ca_03760,286.901,445.179,325.51,373.194
Ca_03761,5.2023,3.26514,7.59204,5.36849
Ca_03762,0.0,0.0873122,0.163868,0.0851733
Ca_03763,7.55379,19.9798,3.79203,2.91583
Ca_03764,7.55379,19.9798,3.79203,2.91583
Ca_03765,3.3012,4.82109,4.90668,5.026
Ca_03766,30.6829,79.4896,52.7123,11.9732
Ca_03767,230.635,387.852,265.854,209.715
Ca_03768,15.2842,30.6726,5.65822,11.4648
Ca_03769,18.9644,17.2732,13.8913,15.8886
Ca_03770,49.1479,34.6238,11.2092,9.89049
Ca_03771,3.29613,1.84339,0.0,0.0
Ca_03772,40.9459,42.4661,39.009,10.2219
Ca_03773,25.3065,29.6273,29.4762,13.8706
Ca_03774,18.2318,10.2366,20.0558,4.47489
Ca_03775,19.9863,15.2674,7.95858,8.12992
Ca_03776,2.27531,5.89373,6.47959,2.65904
Ca_03777,8.52436,6.54174,7.59867,8.19183
Ca_03778,13.4583,15.2241,12.0484,24.4106
Ca_03779,6.93112,6.55876,14.4091,21.8859
Ca_03780,282.985,6.22145,0.19609,0.327734
Ca_03781,9.76938,0.33215,105.252,87.1156
Ca_03782,0.113496,0.0,0.130442,0.340183
Ca_03783,102.962,51.6396,30.3665,60.4816
Ca_03784,0.0,0.143166,0.0,0.0
Ca_03785,38.377,40.8473,81.4325,43.5114
Ca_03786,38.377,40.8473,81.4325,43.5114
Ca_03787,4.55871,4.40255,7.56146,1.53448
Ca_03788,60.9481,29.8295,20.3815,10.0842
Ca_03789,0.106699,0.0824718,0.283361,0.21342
Ca_03789,1.70441,1.74295,3.93811,1.86527
Ca_03790,3.68485,7.79558,2.29307,1.12264
Ca_03791,177.674,231.09,160.285,163.226
Ca_03792,21.4898,20.4366,16.9489,14.6419
Ca_03793,0.294342,1.38212,0.83378,0.711211
Ca_03794,17.8453,17.759,13.5443,11.1281
Ca_03795,16.2897,11.3527,17.6009,5.66372
Ca_03796,0.0388024,0.2577,0.180855,0.344437
Ca_03797,15.5983,29.3983,37.0012,42.2013
Ca_03798,0.0185335,0.0472191,0.421339,0.274011
Ca_03799,26.5732,8.59007,30.989,17.8668
Ca_03800,25.4599,32.2284,27.9291,33.3031
Ca_03801,0.0,0.0,0.370155,0.0
Ca_03802,21.1575,30.6042,23.7834,15.2465
Ca_03803,0.0,0.0,0.0,0.0
Ca_03804,0.0,0.0,0.0,0.0
Ca_03805,0.0,0.0,0.0,0.0
Ca_03806,0.0,0.0,0.0,0.0
Ca_03807,0.0,0.0,0.0,0.0
Ca_03808,0.0,0.0,0.0,0.0
Ca_03809,10.6017,11.31,7.99833,12.859
Ca_03810,1.66126,1.21763,1.53352,3.01943
Ca_03811,186.66,217.568,77.1805,813.941
Ca_03812,11.6071,11.2517,52.6613,52.3736
Ca_03813,35.6829,75.6513,19.5034,44.2751
Ca_03814,14.2728,23.159,18.0289,14.3149
Ca_03815,20.1631,15.8619,407.129,309.175
Ca_03816,3.62633,6.7077,11.0865,5.4263
Ca_03817,0.352422,0.368014,0.609226,1.06075
Ca_03818,5.09953,6.79505,7.0086,4.27726
Ca_03819,1.89711,2.16649,2.50275,1.87262
Ca_03820,83.0675,69.1398,44.1739,40.0121
Ca_03821,2.23948,2.80911,9.84791,5.74769
Ca_03822,1.10831,1.90601,4.26712,3.7866
Ca_03823,129.45,180.898,35.9141,56.8613
Ca_03824,0.195122,0.109748,1.97335,0.0
Ca_03825,0.0,0.0537164,0.403035,0.0
Ca_03826,15.2454,15.6001,33.3162,18.3253
Ca_03827,2.85208,2.06258,10.7924,0.935563
Ca_03828,9.58088,18.2307,3.0412,3.01078
Ca_03829,16.5902,5.42327,3.86345,11.444
Ca_03830,17.9124,23.0465,16.2805,18.5515
Ca_03831,2.96321,4.62661,3.87937,4.64387
Ca_03832,32.7673,39.161,67.569,30.3677
Ca_03833,43.1573,41.761,53.2887,31.5925
Ca_03834,5.92621,0.976574,2.16743,1.81765
Ca_03835,19.434,19.3929,2.93187,9.54809
Ca_03836,5.24733,9.31204,0.101091,0.167488
Ca_03837,31.0524,22.0552,17.0601,23.839
Ca_03838,11.006,16.2731,11.9087,6.96519
Ca_03839,0.0,0.0,0.0,0.0
Ca_03840,8.68315,15.7962,22.4333,3.79108
Ca_03841,50.4671,41.7288,34.0367,26.2277
Ca_03842,2.75132,1.68432,5.3374,2.05576
Ca_03843,7.54717,7.65942,9.74211,6.82555
Ca_03844,6.92374,6.25638,7.14642,9.06884
Ca_03845,0.836798,3.02773,2.99006,2.99195
Ca_03846,15.6711,20.6636,11.9115,17.4729
Ca_03847,0.0,0.0,0.0,0.0316442
Ca_03848,29.6149,27.802,51.0912,233.019
Ca_03849,86.8668,140.303,150.352,441.409
Ca_03850,0.604785,2.97313,0.932381,0.415583
Ca_03851,0.760246,4.76904,1.02416,0.154713
Ca_03852,11.7619,14.0979,14.1685,17.3247
Ca_03853,81.7561,108.718,25.8704,24.9646
Ca_03854,150.322,90.8973,85.2483,37.5581
Ca_03855,6.19456,9.51294,9.98779,4.57937
Ca_03856,6.19456,9.51294,9.98779,4.57937
