Gene_identifier,Root-Control,Root-CS,Shoot-Control,Shoot-CS
Ca_13871,39.328,25.2919,11.2744,9.55779
Ca_13872,0.187252,0.192613,0.505731,0.26011
Ca_13873,7.51898,6.59005,11.9756,12.2974
Ca_13874,661.083,1062.87,49.3255,74.3088
Ca_13875,2.76772,2.46874,2.49768,1.13777
Ca_13876,0.219436,0.0,0.0,0.0
Ca_13877,3.44701,2.89985,6.49713,4.76006
Ca_13878,3.85579,3.77792,38.6599,30.5721
Ca_13879,12.0173,13.8792,20.4127,24.8667
Ca_13880,0.116289,0.0,0.266542,0.348911
Ca_13881,14.4156,19.4643,14.2449,13.0446
Ca_13882,1.64375,2.09344,5.11883,4.178
Ca_13883,0.0158112,0.0258014,0.242878,0.170877
Ca_13884,1.06864,4.44224,211.072,308.523
Ca_13885,0.0,0.0,1.306,1.47102
Ca_13886,0.0,0.0,0.146625,0.251676
Ca_13887,0.0,0.0,0.0,0.0
Ca_13888,0.35955,1.57136,1.10653,1.04646
Ca_13889,0.870366,2.16483,4.76631,3.98646
Ca_13890,0.0496916,0.0395142,0.0,0.0770712
Ca_13891,0.0,0.0,0.0,0.0
Ca_13892,0.0,0.0,0.0,0.0
Ca_13893,0.0,0.0,0.0255395,0.0
Ca_13894,26.6333,31.1737,35.1437,38.1767
Ca_13895,0.114675,0.119787,0.68209,0.389537
Ca_13896,75.6697,52.5443,68.9747,71.6366
Ca_13897,11.7894,15.7506,7.49322,10.8964
Ca_13898,11.7894,15.7506,7.49322,10.8964
Ca_13899,0.495595,0.127496,46.8024,61.6242
Ca_13900,24.5448,22.6944,19.1125,20.8575
Ca_13901,58.8412,62.8696,61.2243,51.2006
Ca_13902,0.0,0.0,0.0,0.0467001
Ca_13903,0.0,0.0,1.4129,1.58431
Ca_13904,0.0488239,0.0377465,0.0380005,0.0
Ca_13905,11.77,5.97981,12.3912,11.348
Ca_13906,0.695863,1.01112,0.717536,0.408921
Ca_13907,42.8087,29.8916,7.61001,7.66646
Ca_13908,2.19117,7.66166,3.95838,3.62714
Ca_13909,0.0,0.0,0.0,0.0
Ca_13910,22.31,27.1586,7.00741,11.7998
Ca_13911,24.2173,21.4289,20.7711,21.7518
Ca_13912,0.829494,2.07999,0.204907,0.125268
Ca_13913,3.10528,3.45398,0.434769,0.664706
Ca_13914,43.1488,13.4858,1.15531,2.25956
Ca_13915,16.3938,10.8336,9.84806,14.6275
Ca_13916,7.06101,60.9223,1.48124,3.77971
Ca_13917,167.578,217.553,138.713,159.509
Ca_13918,167.578,217.553,138.713,159.509
Ca_13919,0.149828,6.17069,0.161689,4.83224
Ca_13920,19.4399,21.2107,26.1233,25.5748
Ca_13921,3.78481,3.89548,4.11237,2.46604
Ca_13922,0.0,0.0186454,0.126378,0.0710477
Ca_13923,5.7709,3.9389,26.0151,18.2665
Ca_13924,15.0401,10.6258,4.48185,7.15629
Ca_13925,0.340495,0.34681,0.495734,0.858732
Ca_13926,2.18447,3.10689,2.11492,1.7354
Ca_13927,33.2702,57.3508,26.8875,26.2045
Ca_13928,79.8935,84.3581,30.4074,34.889
Ca_13929,0.0742114,0.358312,0.373635,0.484714
Ca_13930,22.0454,19.6504,18.0849,51.7153
Ca_13931,43.8412,8.92823,0.551101,0.0921128
Ca_13932,0.0,0.184963,0.0,0.0442339
Ca_13933,5.55745,8.10753,7.66598,5.8924
Ca_13934,0.316073,0.296859,4.75518,5.14057
Ca_13935,0.316073,0.296859,4.75518,5.14057
Ca_13936,0.101385,0.080151,1.1445,0.679332
Ca_13937,0.0,0.130806,1.97799,1.87081
Ca_13938,0.139264,0.106249,53.4561,40.0123
Ca_13939,1.46817,2.37078,0.0571103,0.0277343
Ca_13940,11.4172,8.28174,19.1771,14.297
Ca_13941,0.0,0.0,0.181734,0.166884
Ca_13942,19.8497,19.0948,19.3459,20.8385
Ca_13943,0.786589,0.427757,1.58642,1.43677
Ca_13944,0.0,0.0,0.0,0.0
Ca_13945,2.09437,3.39144,5.34187,4.13641
Ca_13946,38.2589,34.0534,16.4064,16.4027
Ca_13947,1.2284,1.14174,6.22179,4.88913
Ca_13948,0.411831,0.158816,0.315564,0.077714
Ca_13949,10.0395,9.52727,10.927,9.15043
Ca_13950,0.721553,0.437744,0.109334,0.429807
Ca_13951,15.3913,12.3043,15.7339,16.0239
Ca_13952,0.0,0.0,0.0,0.0
Ca_13953,0.951575,1.46888,0.923329,0.668768
Ca_13954,27.4447,40.2645,91.4492,80.4685
Ca_13955,6.66268,4.57089,2.85513,2.23605
Ca_13956,14.3307,14.7495,12.6026,10.0309
Ca_13957,52.0474,24.9872,17.4208,16.178
Ca_13958,1.24078,2.66899,0.725633,0.495826
Ca_13959,26.9144,39.0048,17.6782,13.8272
Ca_13960,0.266864,1.67997,0.0205354,0.0208184
Ca_13961,36.4029,24.6539,144.095,151.853
Ca_13962,62.7722,14.6002,5.7889,8.3237
Ca_13963,162.52,171.244,43.7762,38.0624
Ca_13964,425.175,488.009,123.988,106.702
Ca_13965,10.9917,12.6994,13.5058,12.0534
Ca_13966,178.721,153.902,107.364,112.452
Ca_13967,42.9074,33.4567,39.8193,37.6727
Ca_13968,14.3161,16.985,15.375,19.0619
Ca_13969,11.1054,24.9961,39.6529,23.6792
Ca_13970,0.563208,1.38371,0.163353,0.111758
Ca_13971,0.0,0.062927,0.0206599,0.0
Ca_13972,0.0,0.0,0.0,0.0
Ca_13973,13.0583,10.274,5.86099,6.36674
Ca_13974,26.9327,30.5397,29.2985,30.3864
Ca_13975,83.0671,141.752,78.192,76.2737
Ca_13976,2.98547,3.15054,2.7552,2.0335
Ca_13977,17.0401,14.5033,12.9548,12.0795
Ca_13978,0.950299,1.84644,1.38219,1.28425
Ca_13979,0.0,0.0,0.0,0.0
Ca_13980,13.14,8.78215,30.7761,34.1481
Ca_13981,0.0,0.0,0.0,0.0
Ca_13982,3.73803,8.99966,17.8943,21.3419
Ca_13983,19.5335,11.086,8.47407,5.88548
Ca_13984,4.93597,5.51747,5.26881,4.65967
Ca_13985,0.0,0.0721566,0.143684,0.22103
Ca_13986,0.210098,0.773273,0.569376,0.503316
Ca_13987,9.3374,6.39793,3.28895,2.78908
Ca_13988,9.21122,17.7766,14.3276,16.5941
Ca_13989,5.36363,10.9091,0.02931,0.0
Ca_13990,0.0,0.0685397,0.0,0.0
Ca_13991,27.7732,39.8779,42.6337,39.7239
Ca_13992,29.224,58.6564,41.3588,32.0648
Ca_13993,0.194947,0.470913,1.01112,0.945844
Ca_13994,0.0174302,0.0271513,7.43054,4.51174
Ca_13995,3.45884,5.84597,0.810754,1.48144
Ca_13996,11.5072,14.391,60.6389,72.2002
Ca_13997,9.09484,15.0688,7.60524,6.59556
Ca_13998,36.2254,47.9016,112.506,114.445
Ca_13999,0.0,0.0,0.0,0.0
Ca_14000,0.47766,2.29574,0.770105,1.16111
Ca_14001,26.0599,66.0208,54.8709,44.7507
Ca_14002,3.93971,6.02311,2.98134,2.53301
Ca_14003,0.0,0.0,0.0,0.0
Ca_14004,223.032,213.599,39.2811,53.2105
Ca_14005,5.52547,8.28508,9.06442,10.3284
Ca_14006,17.8966,11.7018,13.1928,13.2991
Ca_14007,0.0,0.0,0.0,0.0
Ca_14008,249.984,364.73,55.2152,159.163
Ca_14009,19.6175,12.5978,24.484,16.8809
Ca_14010,7.78522,6.48107,15.1408,15.1387
Ca_14011,27.7137,27.9941,29.5171,30.8484
Ca_14012,12.8795,7.5734,49.8127,38.9742
Ca_14013,12.7113,13.0905,14.2501,15.8792
Ca_14014,163.013,142.025,134.659,157.379
Ca_14015,0.601532,1.41906,1.04598,1.19576
Ca_14016,6.29355,6.05583,10.9075,11.5455
Ca_14017,0.0,0.0,0.0,0.0
Ca_14018,17.2645,14.9125,17.6387,18.8858
Ca_14019,22.4776,29.5144,5.93554,3.98948
Ca_14020,23.1981,19.3748,16.8532,18.9359
Ca_14021,0.0,0.0,0.0,0.0
Ca_14022,46.0472,42.8863,39.2541,40.1167
Ca_14023,17.6945,22.2151,18.2856,18.2199
Ca_14024,17.6945,22.2151,18.2856,18.2199
Ca_14025,11.0496,5.2184,4.88627,3.28053
Ca_14026,4.13792,7.67928,7.28794,4.68587
Ca_14027,0.0473112,0.0937825,0.0549762,0.124352
Ca_14028,101.771,80.8836,56.7583,60.9221
Ca_14029,0.0,0.0,0.0,0.0
Ca_14030,53.6456,69.6805,30.5691,40.6479
Ca_14031,13.6023,17.4657,28.8433,34.009
Ca_14032,41.1238,141.28,23.1091,28.4862
Ca_14033,11.2605,12.5413,41.688,41.5112
Ca_14034,19.9041,53.027,3.52306,8.52144
Ca_14035,0.0,0.0,0.106117,0.0
Ca_14036,8.19016,10.5252,9.13402,7.3459
Ca_14037,0.0290792,0.0679402,0.0,0.0229014
Ca_14038,40.6951,24.8953,10.2716,13.3479
Ca_14039,0.0,0.0,0.0,0.0
Ca_14040,0.763114,0.46993,1.87026,1.57045
Ca_14041,4.87287,3.0381,24.3401,28.6217
Ca_14042,8.22855,4.45767,3.42307,7.23162
Ca_14043,6.35517,2.10065,1.55417,2.7312
Ca_14044,25.7714,34.5623,27.2913,26.1523
Ca_14045,50.3626,45.4398,36.8059,43.9645
Ca_14046,56.1104,45.8087,57.8459,66.6923
Ca_14047,78.2568,56.802,3.07699,3.44361
Ca_14048,6.00989,12.5268,12.5439,9.48852
Ca_14049,0.0,0.0,0.0,0.168765
Ca_14050,56.1007,34.9569,70.5289,53.5995
Ca_14051,6.47507,7.00096,28.3287,20.1397
Ca_14052,0.0,0.0,0.0,0.0141803
Ca_14053,0.0752829,0.0597977,0.0387936,0.0190059
Ca_14054,0.314851,0.344711,1.93267,1.6058
Ca_14055,3.68392,2.91609,4.72964,3.9903
Ca_14056,18.5422,15.1367,12.3373,11.0629
Ca_14057,2.72982,14.295,4.3835,2.59923
Ca_14058,7.87004,8.63945,9.16064,10.3177
Ca_14059,30.9701,39.7706,27.3459,30.244
Ca_14060,3.83144,9.2681,13.9089,9.83475
Ca_14061,1.98607,1.3796,6.93885,5.49969
Ca_14062,0.555236,0.371432,0.106283,0.207586
Ca_14063,31.6838,25.5386,24.8135,19.0753
Ca_14064,36.4606,14.5898,35.3775,31.0729
Ca_14065,5.43472,6.63875,10.7268,9.51019
Ca_14066,8.14868,3.45268,1.52461,1.16999
Ca_14067,8.8381,16.517,1.14024,1.29922
Ca_14068,11.0093,8.78855,6.47114,6.61203
Ca_14069,5.62668,4.27527,6.09892,5.53736
Ca_14070,12.4592,8.70336,16.1702,15.8835
Ca_14071,5.45188,6.63158,4.68077,5.84813
Ca_14072,5.17706,3.75259,5.5548,5.1722
Ca_14073,76.6817,53.1993,37.1028,44.1055
Ca_14074,19.4385,26.159,29.297,29.1199
Ca_14075,0.0,0.0,0.0,0.0632209
Ca_14076,30.7383,1.72331,101.183,112.142
Ca_14077,0.460611,0.559691,0.0392933,0.0
Ca_14078,84.9497,87.4085,79.0229,78.8706
Ca_14079,84.9497,87.4085,79.0229,78.8706
Ca_14080,76.5237,113.992,54.3018,48.3864
Ca_14081,76.5237,113.992,54.3018,48.3864
Ca_14082,10.4235,11.7609,12.8315,13.7918
Ca_14083,1.94191,2.11244,3.5167,2.99343
Ca_14084,1.34376,1.5743,2.57413,1.66813
Ca_14085,0.0,0.0,0.0,0.0
Ca_14086,0.798825,0.201073,96.3629,154.763
Ca_14087,6.36173,4.35323,5.22161,5.74995
Ca_14088,0.869425,0.416016,0.103058,0.100453
Ca_14089,14.3268,10.5763,17.4765,16.6986
Ca_14090,38.4004,21.9209,20.1708,21.3375
Ca_14091,5.08168,5.04432,11.4755,16.7752
Ca_14092,0.0,0.0,0.0,0.0
Ca_14093,33.7912,42.1885,61.6354,63.4027
Ca_14094,4.40997,2.02172,0.036569,0.0
Ca_14095,1.06549,1.02206,0.496475,0.10063
Ca_14096,0.268393,1.17218,0.473769,0.874489
Ca_14097,6.06859,11.7054,12.6128,10.0025
Ca_14098,4.00149,3.43972,2.62905,2.26482
Ca_14099,0.724101,0.607238,0.403568,0.228455
Ca_14100,0.0,0.0,0.0,0.0
Ca_14101,25.2903,23.1301,39.5021,40.8012
Ca_14102,0.808393,1.12094,1.99489,2.06755
Ca_14103,45.7201,100.422,55.1451,95.2163
Ca_14104,0.684747,0.327051,1.20759,1.83791
Ca_14105,54.0347,61.4673,135.659,116.026
Ca_14106,0.0,0.0,0.0,0.0
Ca_14107,13.9189,16.8608,11.6658,12.0751
Ca_14108,1.03495,1.92399,0.713142,0.628698
Ca_14109,0.0,0.0,0.0,0.0
Ca_14110,126.349,78.3833,84.2981,64.1473
Ca_14111,126.349,78.3833,84.2981,64.1473
Ca_14112,29.6864,30.8487,21.6525,20.9169
Ca_14113,0.0,0.056336,0.616859,0.332283
Ca_14114,23.6097,37.3699,15.4788,18.6811
Ca_14114,2.21039,4.28555,0.498207,0.509841
Ca_14115,4.6561,2.88216,5.98494,5.79689
Ca_14116,99.8353,110.59,62.5183,58.2052
Ca_14117,12.1378,9.87332,16.0268,15.7063
Ca_14118,11.805,16.7073,18.5297,17.2354
Ca_14119,231.98,67.6725,12.6517,12.4761
Ca_14120,51.7079,50.9457,37.1484,37.9456
Ca_14121,1.18047,0.911644,0.0763332,0.149925
Ca_14122,0.0,0.0,0.0,0.153232
Ca_14123,1.45676,1.23312,3.0759,2.28342
Ca_14124,13.1069,21.286,5.67006,7.62235
Ca_14125,2.67768,2.44647,14.7317,21.223
Ca_14126,0.0,0.0,0.0,0.0
Ca_14127,2.72705,1.83317,3.99002,3.88788
Ca_14128,2.86599,4.14667,5.67594,5.23157
Ca_14129,0.0,0.0,0.0,0.0
Ca_14130,5.25772,4.65234,2.21757,3.30649
Ca_14131,16.1397,21.3784,19.9825,16.9962
Ca_14132,22.4727,36.957,6.25889,12.0002
Ca_14133,0.182602,0.250014,0.140404,0.087831
Ca_14134,34.952,46.1237,6.99529,12.5623
Ca_14135,0.477266,0.0,0.295706,0.0718423
Ca_14136,18.4521,16.9061,23.6283,23.5118
Ca_14137,76.0292,76.5638,34.9449,46.2929
Ca_14138,0.100017,1.33155,1.0171,1.66501
Ca_14139,2.47938,1.84688,32.0103,56.7086
Ca_14140,0.0,0.186025,1.16275,1.06618
Ca_14141,2.50223,1.87979,6.85296,3.73846
Ca_14141,3.73723,5.08155,2.24688,3.21761
Ca_14142,12.2441,9.70948,9.39238,8.13881
Ca_14143,2.64664,27.3101,7.17128,24.6883
Ca_14144,4.48037,2.83508,43.9332,45.8109
Ca_14145,7.27322,3.35114,5.43534,6.50381
Ca_14146,13.8582,10.609,18.0993,16.3349
Ca_14147,1.69375,1.68077,3.32577,2.88196
Ca_14148,62.4659,108.891,96.1281,76.1265
Ca_14149,17.1627,24.309,13.9852,14.6896
Ca_14150,6.58441,7.62525,48.8876,41.8532
Ca_14151,19.3505,15.8453,21.9018,20.5497
Ca_14152,62.1713,58.096,35.9829,38.1275
Ca_14153,0.0,0.0,0.0,0.0
Ca_14154,0.0,0.0,0.0,0.0
Ca_14155,0.313136,0.772374,0.722528,0.774303
Ca_14156,0.0,0.0,0.0,0.0
Ca_14157,9.48386,1.99329,47.1454,55.0575
Ca_14158,8.41288,6.81115,49.844,44.2121
Ca_14159,107.212,68.5589,26.9127,29.4209
Ca_14160,33.302,15.5817,33.3561,21.7334
Ca_14161,24.8649,33.4314,19.0455,13.4326
Ca_14162,32.3585,6.48187,67.3972,61.1535
Ca_14163,29.6714,9.10864,19.6869,31.4573
Ca_14164,2.68278,7.54748,4.52617,3.46557
Ca_14165,2.21739,43.454,0.0781877,0.0
Ca_14166,0.0,0.689041,0.0,0.0378247
Ca_14167,9.40021,10.095,12.416,12.8688
Ca_14168,63.3116,82.4683,16.0545,13.4197
Ca_14169,1.55067,1.81269,0.613267,0.244962
Ca_14170,11.7409,9.44269,38.0098,38.9988
Ca_14171,5.55894,4.70238,5.25158,5.12777
Ca_14172,46.2286,33.7533,25.6688,29.4553
Ca_14173,26.6767,25.4756,30.6616,31.2062
Ca_14174,2.52468,3.12152,3.95435,1.96751
Ca_14175,0.0295824,0.0,0.0,0.0
Ca_14176,0.709106,1.07755,2.46976,1.78858
Ca_14177,0.0808859,0.0,20.2127,17.6581
Ca_14178,20.9351,9.02757,1559.98,2145.27
Ca_14179,21.207,37.3373,32.3341,27.8421
Ca_14180,0.0,0.0,0.0,0.0
Ca_14181,0.0754754,0.058637,0.0590208,0.0589993
Ca_14182,74.7551,26.8113,7.82325,8.73305
Ca_14183,74.7551,26.8113,7.82325,8.73305
Ca_14184,23.2581,18.6497,30.1577,28.4215
Ca_14185,2.9825,4.76143,5.01235,5.86631
Ca_14186,0.103915,0.312063,0.0796146,0.0
Ca_14187,35.2376,39.4586,56.3864,51.8021
Ca_14188,25.3623,37.7278,30.7131,32.9517
Ca_14189,16.3255,22.3028,7.73426,8.08584
Ca_14190,15.5746,27.9909,29.791,31.0218
Ca_14191,16.4424,16.4387,36.9781,33.2667
Ca_14192,4.20401,2.49553,11.6477,17.2123
Ca_14193,0.0588611,0.0890818,0.0,0.0
Ca_14194,6.48366,7.13149,2.88735,2.81086
Ca_14195,17.7224,18.7794,20.4949,19.4483
Ca_14196,0.0,0.382535,2.29683,2.85898
Ca_14197,0.602647,1.25956,0.143284,0.141833
Ca_14198,0.0,0.267187,0.462075,0.77999
Ca_14199,4.48229,6.60543,5.11453,5.73699
Ca_14200,226.408,293.502,197.976,201.315
Ca_14201,0.375853,0.604024,12.6614,10.893
Ca_14202,165.608,110.553,23.0094,33.6373
Ca_14203,13.5148,9.26751,11.4523,8.77446
Ca_14204,0.909992,0.71727,12.2864,13.6504
Ca_14205,42.8153,24.0417,14.2377,12.2006
Ca_14206,413.694,290.145,337.598,401.78
Ca_14207,50.5538,58.1453,61.182,44.3245
Ca_14208,39.0216,28.2274,22.137,26.0097
Ca_14209,8.16423,4.56644,4.47284,6.18559
Ca_14210,706.973,260.001,12.5656,29.4594
Ca_14211,31.8453,67.8027,0.0,0.0
Ca_14212,43.7168,34.4501,17.5245,15.7982
Ca_14213,0.45573,0.152239,0.928503,0.753298
Ca_14214,2.10608,1.78352,3.84877,3.10936
Ca_14215,0.0,0.0,0.0,0.0
Ca_14216,0.0,0.0,0.124097,0.0
Ca_14217,0.372463,0.845914,0.0944221,0.0
Ca_14218,19.5433,0.898791,17.7691,19.7732
Ca_14219,33.0475,24.2628,87.0939,97.0276
Ca_14220,143.459,139.434,221.714,196.192
Ca_14221,17.3502,19.3088,28.6109,30.1788
Ca_14222,1.75705,1.30397,2.37986,2.65365
Ca_14223,8.05789,6.12215,35.0502,28.611
Ca_14224,17.3424,17.915,30.8798,30.1974
Ca_14225,22.7293,21.2318,46.1791,47.3564
Ca_14226,14.7793,10.4098,10.4993,12.9599
Ca_14227,91.1238,57.6101,45.0842,44.2
Ca_14228,7.50315,6.16722,7.06791,6.30385
Ca_14229,0.951357,0.0412937,0.0406037,0.203315
Ca_14230,6.14195,7.29716,16.2719,14.65
Ca_14231,0.791791,1.03389,1.74614,1.91049
Ca_14232,62.8814,40.4108,50.7932,45.8729
Ca_14233,44.8911,34.9414,41.9203,37.9338
Ca_14234,0.679828,0.580407,0.327014,0.349551
Ca_14235,4.16955,3.93327,9.5857,7.56756
Ca_14236,25.5706,15.1675,93.6402,97.0451
Ca_14237,7.58321,5.5844,29.0651,25.1651
Ca_14238,10.8564,13.5253,33.0067,19.6118
Ca_14239,0.0,0.0,0.0,0.0
Ca_14240,265.256,253.496,253.121,196.214
Ca_14241,0.676244,0.917825,1.38862,0.805509
Ca_14242,8.82324,15.488,11.2851,9.87285
Ca_14243,0.865591,1.25878,0.244626,0.0822635
Ca_14244,7.64764,9.75288,13.2391,9.09468
Ca_14245,30.0842,35.1165,36.0652,34.6481
Ca_14246,13.2381,21.0506,44.7486,44.5655
Ca_14247,1.8879,1.38926,4.18905,3.76711
Ca_14248,18.3969,16.4736,20.1517,19.3968
Ca_14249,0.0,0.0565567,0.0,0.0
Ca_14250,0.0,0.0,0.0,0.0427959
Ca_14251,13.5682,13.1352,12.1228,9.64877
Ca_14252,12.2724,12.95,11.4141,15.8799
Ca_14253,0.0,0.0,0.0,0.0
Ca_14254,0.0,0.051648,0.0,0.0
Ca_14255,24.4148,17.288,14.1829,11.9518
Ca_14256,2.58292,2.22203,0.722341,0.291575
Ca_14257,2.8343,5.4543,1.49415,0.954798
Ca_14258,0.0287018,0.045561,1.02497,0.88198
Ca_14259,84.1672,23.1091,45.3172,49.2976
Ca_14260,1.35702,1.79331,3.46413,2.56922
Ca_14261,435.259,396.506,294.395,286.015
Ca_14262,0.0613145,0.0726778,0.0,0.0
Ca_14263,22.0464,12.1247,83.3719,56.1368
Ca_14264,16.9594,16.9608,16.081,14.2464
Ca_14265,0.0,0.0,0.0,0.0
Ca_14266,0.0,0.0,0.0,0.0
Ca_14267,14.8923,8.12207,8.99008,7.73686
Ca_14268,9.53956,12.4949,14.3078,12.7593
Ca_14269,13.2577,20.4758,17.276,15.1744
Ca_14270,74.9264,81.8598,99.4311,90.3058
Ca_14271,23.2584,15.7408,9.84172,9.2693
Ca_14272,15.555,11.3077,10.5823,8.8184
Ca_14273,14.3602,10.2908,62.0982,62.0809
Ca_14274,12.7609,13.9491,9.43287,10.5196
Ca_14275,17.9102,13.9698,40.6598,37.2401
Ca_14276,16.4849,18.173,19.6474,23.4214
Ca_14277,15.9736,19.036,42.3656,40.4984
Ca_14278,26.2906,53.289,63.8834,54.8735
Ca_14279,23.6307,31.4493,29.1597,29.7709
Ca_14280,24.3387,28.0941,15.5498,15.7769
Ca_14281,13.789,30.3622,11.957,13.8642
Ca_14282,1.93494,0.795453,1.76478,0.809698
Ca_14283,95.3452,130.326,134.477,122.263
Ca_14284,0.545557,0.660095,23.3448,18.1883
Ca_14285,10.5049,10.4425,6.66123,5.44197
Ca_14286,0.0,0.0835679,0.595223,1.07706
Ca_14287,10.793,9.22071,9.11189,8.53881
Ca_14288,0.0336035,0.0,2.82796,3.02474
Ca_14289,16.1086,8.38799,260.531,272.165
Ca_14290,12.1881,11.9019,12.5603,11.6067
Ca_14291,14.7953,4.87235,8.21976,6.92518
Ca_14292,21.2819,17.493,22.3577,21.0096
Ca_14293,61.4673,78.4047,66.38,69.9575
Ca_14294,12.4621,13.6336,5.47174,6.00772
Ca_14295,6.34319,1.6183,35.2659,36.5238
Ca_14296,1.7662,5.83218,0.398277,0.609813
Ca_14297,16.0847,21.4802,0.0390188,0.0246118
Ca_14298,53.8949,47.7252,33.5531,34.3583
Ca_14299,2.1699,2.37867,2.66706,4.06374
Ca_14300,1.17871,1.73709,1.10584,0.745359
Ca_14301,4.47484,6.47436,7.48415,7.86958
Ca_14302,0.472283,0.428738,1.06882,1.14541
Ca_14303,9.64646,14.5493,6.99165,7.06804
Ca_14304,11.6453,12.1396,8.56187,7.37694
Ca_14305,20.6603,15.7622,12.3057,11.1331
Ca_14306,7.41202,10.6794,9.72559,6.60843
Ca_14307,8.67291,14.0503,1.74347,2.54427
Ca_14308,12.9747,4.18682,39.4205,40.9466
Ca_14309,0.0,0.0,0.0,0.0
Ca_14310,8.79839,12.5446,2.92206,3.36453
Ca_14311,0.0,0.0,0.0,0.0
Ca_14312,33.032,73.9271,3.31682,9.16279
Ca_14313,7.41903,11.1716,10.2889,8.9131
Ca_14314,0.0,0.0,0.0,0.0
Ca_14315,27.9308,39.2531,21.7705,18.6542
Ca_14316,61.5937,40.4183,33.3782,34.0545
Ca_14317,25.242,18.5315,4.43577,4.18191
Ca_14318,0.0,0.0600176,0.0,0.0
Ca_14319,82.867,122.108,30.7814,29.7314
Ca_14320,103.145,100.745,130.403,129.326
Ca_14321,0.355986,0.584012,16.2559,13.2551
Ca_14322,4.04983,3.7788,4.15587,4.61976
Ca_14323,17.5721,8.30071,0.496752,0.257592
Ca_14324,34.2587,39.3584,24.4279,21.0388
Ca_14325,6.43377,10.1453,6.15974,7.15698
Ca_14326,48.6574,49.9665,51.2405,52.4203
Ca_14327,0.0,0.0554625,0.0274471,0.0269531
Ca_14328,8.66491,4.31658,13.7331,9.88055
Ca_14329,30.8982,44.8631,39.0798,37.9529
Ca_14330,3.37857,1.66341,16.5988,13.2523
Ca_14331,3.65735,4.48391,7.70135,4.90602
Ca_14332,0.0513634,0.493816,31.5241,20.5286
Ca_14333,55.4332,41.9908,44.5084,45.482
Ca_14334,137.069,128.201,169.293,197.538
Ca_14335,0.123049,1.13736,0.141999,0.676266
Ca_14336,2.78146,0.665968,1.22274,0.828995
Ca_14337,1.39296,1.02608,0.153974,0.182172
Ca_14338,23.5051,33.7925,19.6727,16.767
Ca_14339,67.5096,62.3555,54.0193,47.1733
Ca_14340,1.0659,2.33494,7.08631,5.50846
Ca_14341,0.0,0.0591795,0.0574156,0.173246
Ca_14342,13.8869,3.71413,13.5619,10.3459
Ca_14343,10.5223,3.62618,5.01274,5.45851
Ca_14344,10.5223,3.62618,5.01274,5.45851
Ca_14345,5.31421,1.87373,7.60727,6.65044
Ca_14346,35.1473,2.89091,14.9305,11.6972
Ca_14347,0.754766,0.663268,0.906233,0.888453
Ca_14348,51.2311,54.8931,70.3845,89.8174
Ca_14349,0.468244,0.738789,24.9767,24.935
Ca_14350,51.2311,54.8931,70.3845,89.8174
Ca_14351,59.8802,35.7812,20.5611,18.4483
Ca_14352,59.8802,35.7812,20.5611,18.4483
Ca_14353,77.1827,12.4304,15.3259,15.0798
Ca_14354,69.7825,76.6916,123.4,126.399
Ca_14355,12.0563,22.0102,0.710911,0.726506
Ca_14356,1.45435,0.0,0.0,0.726356
Ca_14357,20.7843,47.024,71.9427,64.8214
Ca_14358,15.0607,14.0688,10.2343,11.7987
Ca_14359,27.628,35.2748,22.9851,22.9334
Ca_14360,2.67141,2.13936,0.688726,1.3569
Ca_14361,16.763,14.0337,23.3585,19.9872
Ca_14362,44.5239,25.0678,137.494,166.061
Ca_14363,44.5239,25.0678,137.494,166.061
Ca_14364,14.667,14.0293,0.491861,0.538514
Ca_14365,6.57449,5.79846,4.34034,4.28066
Ca_14366,23.2928,29.803,41.6875,34.7827
Ca_14367,60.0176,48.8715,53.9168,70.0104
Ca_14368,1.21327,1.53453,10.0428,11.6636
Ca_14369,0.0,0.0,0.0,0.0
Ca_14370,0.0,0.0,0.0,0.0
Ca_14371,0.0,0.0854876,0.0,0.0
Ca_14372,0.0,0.183738,0.0,0.0
Ca_14373,0.0,0.0,0.0,0.0
Ca_14374,0.0,0.0,0.0,0.0
Ca_14375,10.4045,12.9967,11.0484,9.83383
Ca_14376,0.0704423,0.0,0.0535559,0.0
Ca_14377,1.07444,1.58348,0.0,0.0
Ca_14378,57.4871,79.5237,57.1327,52.0125
Ca_14379,0.0,0.0,0.0,0.0
Ca_14380,0.0,0.181404,0.369724,0.0442683
Ca_14381,31.5665,21.5474,8.78086,8.9984
Ca_14382,0.0371992,1.32806,0.482157,0.871931
Ca_14383,44.0498,52.3386,48.0085,44.7024
Ca_14384,12.8673,11.7997,9.01401,7.27777
Ca_14385,7.49099,6.02376,40.4014,38.9654
Ca_14386,18.1657,15.9217,32.8748,31.2091
Ca_14387,70.8208,70.5666,43.5645,45.6609
Ca_14388,8.10815,13.1178,12.2825,15.4143
Ca_14389,10.5967,15.1751,8.96349,7.72022
Ca_14390,7.47084,8.05827,7.89766,5.55226
Ca_14391,0.0,0.0,0.0,0.0
Ca_14392,0.0,0.0,0.0,0.0
Ca_14393,2.1134,4.22421,7.75649,6.86033
Ca_14394,27.4803,2.21063,110.328,141.428
Ca_14395,0.0695364,0.0180094,15.6611,10.4282
Ca_14396,8.20334,9.19343,5.90583,7.31321
Ca_14397,8.52122,11.9334,7.9152,17.386
Ca_14398,1.56584,2.14399,24.535,23.3418
